Cross 1,Cross 2,Cross 3,Cross 4,Cross 5,Cross 6,City_Average_Traffic,Time,Hour,Peak,Congestion_Index,Congestion_Level
181,127,81,113,62,170,122.3333333,22-02-2024 10:40,10,1,2.019982344,High
168,91,76,146,59,175,119.1666667,22-02-2024 10:45,10,1,1.967693973,High
170,119,90,122,61,139,116.8333333,22-02-2024 10:50,10,1,1.929165699,High
170,128,79,152,67,171,127.8333333,22-02-2024 10:55,10,1,2.110798989,High
177,136,67,123,51,137,115.1666667,22-02-2024 11:00,11,0,1.901645504,High
150,102,76,97,64,135,104,22-02-2024 11:05,11,0,1.717260195,High
202,112,73,132,43,114,112.6666667,22-02-2024 11:10,11,0,1.860365211,High
162,108,82,121,56,135,110.6666667,22-02-2024 11:15,11,0,1.827340976,High
153,108,76,127,48,129,106.8333333,22-02-2024 11:20,11,0,1.764044527,High
144,104,72,129,62,153,110.6666667,22-02-2024 11:25,11,0,1.827340976,High
160,113,86,111,60,134,110.6666667,22-02-2024 11:30,11,0,1.827340976,High
191,122,87,128,61,110,116.5,22-02-2024 11:35,11,0,1.92366166,High
157,133,75,156,62,149,122,22-02-2024 11:40,11,0,2.014478305,High
158,84,71,125,64,143,107.5,22-02-2024 11:45,11,0,1.775052605,High
139,128,67,126,72,129,110.1666667,22-02-2024 11:50,11,0,1.819084918,High
158,114,91,127,75,120,114.1666667,22-02-2024 11:55,11,0,1.885133387,High
153,108,97,137,78,129,117,22-02-2024 12:00,12,0,1.931917719,High
150,119,89,159,75,165,126.1666667,22-02-2024 12:05,12,0,2.083278794,High
196,121,86,153,67,136,126.5,22-02-2024 12:10,12,0,2.088782833,High
134,110,76,131,84,141,112.6666667,22-02-2024 12:15,12,0,1.860365211,High
142,104,85,97,61,112,100.1666667,22-02-2024 12:20,12,0,1.653963745,High
143,86,73,106,67,115,98.33333333,22-02-2024 12:25,12,0,1.62369153,High
188,107,78,132,60,127,115.3333333,22-02-2024 12:30,12,0,1.904397523,High
158,91,70,91,54,127,98.5,22-02-2024 12:35,12,0,1.62644355,High
150,98,75,125,46,119,102.1666667,22-02-2024 12:40,12,0,1.68698798,High
146,71,69,108,53,129,96,22-02-2024 12:45,12,0,1.585163257,High
113,115,70,91,57,107,92.16666667,22-02-2024 12:50,12,0,1.521866807,High
156,94,63,115,39,140,101.1666667,22-02-2024 12:55,12,0,1.670475862,High
166,92,62,126,58,113,102.8333333,22-02-2024 13:00,13,0,1.697996058,High
140,86,85,109,62,153,105.8333333,22-02-2024 13:05,13,0,1.74753241,High
154,103,80,104,63,157,110.1666667,22-02-2024 13:10,13,0,1.819084918,High
151,103,82,109,50,137,105.3333333,22-02-2024 13:15,13,0,1.739276351,High
159,96,59,120,61,127,103.6666667,22-02-2024 13:20,13,0,1.711756156,High
165,123,76,117,71,117,111.5,22-02-2024 13:25,13,0,1.841101074,High
167,103,76,135,63,140,114,22-02-2024 13:30,13,0,1.882381367,High
167,102,78,112,57,168,114,22-02-2024 13:35,13,0,1.882381367,High
190,148,92,131,68,170,133.1666667,22-02-2024 13:40,13,0,2.198863615,High
180,127,92,150,79,163,131.8333333,22-02-2024 13:45,13,0,2.176847458,High
162,126,102,163,86,138,129.5,22-02-2024 13:50,13,0,2.138319185,High
146,135,115,162,88,154,133.3333333,22-02-2024 13:55,13,0,2.201615634,High
178,153,92,149,84,168,137.3333333,22-02-2024 14:00,14,0,2.267664103,High
178,113,88,125,50,143,116.1666667,22-02-2024 14:05,14,0,1.918157621,High
158,101,99,149,86,139,122,22-02-2024 14:10,14,0,2.014478305,High
187,139,98,174,58,173,138.1666667,22-02-2024 14:15,14,0,2.281424201,High
182,149,88,143,71,159,132,22-02-2024 14:20,14,0,2.179599478,High
163,131,111,146,67,163,130.1666667,22-02-2024 14:25,14,0,2.149327263,High
187,107,75,145,74,171,126.5,22-02-2024 14:30,14,0,2.088782833,High
162,118,75,139,69,167,121.6666667,22-02-2024 14:35,14,0,2.008974266,High
174,120,88,128,74,155,123.1666667,22-02-2024 14:40,14,0,2.033742442,High
173,126,76,142,57,179,125.5,22-02-2024 14:45,14,0,2.072270716,High
195,115,100,157,47,137,125.1666667,22-02-2024 14:50,14,0,2.066766677,High
171,97,83,145,67,165,121.3333333,22-02-2024 14:55,14,0,2.003470227,High
182,80,89,142,76,195,127.3333333,22-02-2024 15:00,15,0,2.102542931,High
167,93,80,129,53,166,114.6666667,22-02-2024 15:05,15,0,1.893389445,High
190,102,89,138,84,164,127.8333333,22-02-2024 15:10,15,0,2.110798989,High
193,88,78,149,73,153,122.3333333,22-02-2024 15:15,15,0,2.019982344,High
158,58,66,120,53,155,101.6666667,22-02-2024 15:20,15,0,1.678731921,High
166,96,80,103,47,165,109.5,22-02-2024 15:25,15,0,1.808076839,High
165,123,95,146,53,180,127,22-02-2024 15:30,15,0,2.097038891,High
200,101,79,149,71,168,128,22-02-2024 15:35,15,0,2.113551009,High
202,150,96,144,57,159,134.6666667,22-02-2024 15:40,15,0,2.22363179,High
198,149,79,155,60,140,130.1666667,22-02-2024 15:45,15,0,2.149327263,High
185,129,82,147,56,163,127,22-02-2024 15:50,15,0,2.097038891,High
185,144,67,162,71,174,133.8333333,22-02-2024 15:55,15,0,2.209871693,High
198,129,95,144,55,185,134.3333333,22-02-2024 16:00,16,0,2.218127751,High
180,135,85,124,60,176,126.6666667,22-02-2024 16:05,16,0,2.091534852,High
161,132,75,152,53,191,127.3333333,22-02-2024 16:10,16,0,2.102542931,High
180,86,84,137,60,165,118.6666667,22-02-2024 16:15,16,0,1.959437914,High
172,100,55,115,81,149,112,22-02-2024 16:20,16,0,1.849357133,High
164,128,116,169,88,164,138.1666667,22-02-2024 16:25,16,0,2.281424201,High
225,142,91,157,62,157,139,22-02-2024 16:30,16,0,2.295184299,High
205,150,87,152,70,125,131.5,22-02-2024 16:35,16,0,2.171343419,High
213,128,78,157,66,195,139.5,22-02-2024 16:40,16,0,2.303440357,High
208,142,77,150,67,171,135.8333333,22-02-2024 16:45,16,0,2.242895927,High
195,133,87,144,63,150,128.6666667,22-02-2024 16:50,16,0,2.124559087,High
191,152,80,150,88,172,138.8333333,22-02-2024 16:55,16,0,2.292432279,High
185,141,100,185,68,171,141.6666667,22-02-2024 17:00,17,1,2.339216611,High
209,175,94,197,70,145,148.3333333,22-02-2024 17:05,17,1,2.449297393,High
228,217,97,227,68,188,170.8333333,22-02-2024 17:10,17,1,2.820820031,High
253,134,61,204,74,205,155.1666667,22-02-2024 17:15,17,1,2.562130194,High
234,218,96,175,65,156,157.3333333,22-02-2024 17:20,17,1,2.597906448,High
235,198,89,211,71,172,162.6666667,22-02-2024 17:25,17,1,2.685971074,High
223,164,80,199,71,143,146.6666667,22-02-2024 17:30,17,1,2.421777198,High
246,195,99,222,87,175,170.6666667,22-02-2024 17:35,17,1,2.818068012,High
294,224,122,225,103,174,190.3333333,22-02-2024 17:40,17,1,3.142806318,High
283,187,109,252,127,141,183.1666667,22-02-2024 17:45,17,1,3.024469477,High
320,198,106,230,85,228,194.5,22-02-2024 17:50,17,1,3.211606806,High
278,185,127,225,103,191,184.8333333,22-02-2024 17:55,17,1,3.051989673,High
274,201,128,258,149,167,196.1666667,22-02-2024 18:00,18,1,3.239127002,High
253,205,121,237,148,202,194.3333333,22-02-2024 18:05,18,1,3.208854787,High
298,184,141,232,153,228,206,22-02-2024 18:10,18,1,3.401496155,High
292,184,142,250,175,201,207.3333333,22-02-2024 18:15,18,1,3.423512311,High
248,187,152,215,151,179,188.6666667,22-02-2024 18:20,18,1,3.115286122,High
265,181,143,241,163,237,205,22-02-2024 18:25,18,1,3.384984037,High
262,202,159,232,165,220,206.6666667,22-02-2024 18:30,18,1,3.412504233,High
249,146,122,238,152,190,182.8333333,22-02-2024 18:35,18,1,3.018965438,High
250,150,143,198,149,189,179.8333333,22-02-2024 18:40,18,1,2.969429086,High
242,136,133,254,151,221,189.5,22-02-2024 18:45,18,1,3.12904622,High
254,136,121,239,147,182,179.8333333,22-02-2024 18:50,18,1,2.969429086,High
221,119,120,201,128,141,155,22-02-2024 18:55,18,1,2.559378175,High
188,103,93,180,103,187,142.3333333,22-02-2024 19:00,19,1,2.350224689,High
192,119,107,167,114,186,147.5,22-02-2024 19:05,19,1,2.435537295,High
231,99,85,175,111,191,148.6666667,22-02-2024 19:10,19,1,2.454801432,High
182,133,94,204,107,134,142.3333333,22-02-2024 19:15,19,1,2.350224689,High
217,133,74,180,94,151,141.5,22-02-2024 19:20,19,1,2.336464592,High
184,84,94,147,98,188,132.5,22-02-2024 19:25,19,1,2.187855536,High
195,88,104,119,108,181,132.5,22-02-2024 19:30,19,1,2.187855536,High
236,149,81,179,87,178,151.6666667,22-02-2024 19:35,19,1,2.504337784,High
0,0,0,0,0,0,0,22-02-2024 19:40,19,1,0,Low
201,116,80,115,79,174,127.5,22-02-2024 19:45,19,1,2.10529495,High
228,121,72,183,85,180,144.8333333,22-02-2024 19:50,19,1,2.391504983,High
197,116,82,179,68,179,136.8333333,22-02-2024 19:55,19,1,2.259408044,High
165,99,88,127,82,177,123,22-02-2024 20:00,20,0,2.030990422,High
203,106,79,125,65,171,124.8333333,22-02-2024 20:05,20,0,2.061262637,High
180,96,67,149,70,174,122.6666667,22-02-2024 20:10,20,0,2.025486383,High
224,128,73,140,61,151,129.5,22-02-2024 20:15,20,0,2.138319185,High
199,97,83,120,89,141,121.5,22-02-2024 20:20,20,0,2.006222247,High
204,114,64,125,56,176,123.1666667,22-02-2024 20:25,20,0,2.033742442,High
172,93,90,131,71,134,115.1666667,22-02-2024 20:30,20,0,1.901645504,High
166,105,74,120,72,155,115.3333333,22-02-2024 20:35,20,0,1.904397523,High
219,100,85,107,86,169,127.6666667,22-02-2024 20:40,20,0,2.10804697,High
219,111,87,188,92,168,144.1666667,22-02-2024 20:45,20,0,2.380496904,High
202,74,89,160,82,177,130.6666667,22-02-2024 20:50,20,0,2.157583321,High
207,112,79,149,99,165,135.1666667,22-02-2024 20:55,20,0,2.231887849,High
196,101,83,130,100,152,127,22-02-2024 21:00,21,0,2.097038891,High
182,86,74,163,72,186,127.1666667,22-02-2024 21:05,21,0,2.099790911,High
187,80,68,121,64,181,116.8333333,22-02-2024 21:10,21,0,1.929165699,High
177,93,63,137,80,171,120.1666667,22-02-2024 21:15,21,0,1.98420609,High
163,100,79,121,76,191,121.6666667,22-02-2024 21:20,21,0,2.008974266,High
187,89,74,138,64,153,117.5,22-02-2024 21:25,21,0,1.940173778,High
172,89,66,115,86,146,112.3333333,22-02-2024 21:30,21,0,1.854861172,High
178,84,74,126,57,149,111.3333333,22-02-2024 21:35,21,0,1.838349054,High
186,107,55,77,79,137,106.8333333,22-02-2024 21:40,21,0,1.764044527,High
167,87,83,138,56,137,111.3333333,22-02-2024 21:45,21,0,1.838349054,High
180,91,65,134,52,135,109.5,22-02-2024 21:50,21,0,1.808076839,High
167,86,68,101,63,150,105.8333333,22-02-2024 21:55,21,0,1.74753241,High
171,89,73,99,72,148,108.6666667,22-02-2024 22:00,22,0,1.794316742,High
140,67,80,141,67,137,105.3333333,22-02-2024 22:05,22,0,1.739276351,High
143,80,52,114,71,136,99.33333333,22-02-2024 22:10,22,0,1.640203647,High
116,66,67,92,56,165,93.66666667,22-02-2024 22:15,22,0,1.546634983,High
154,65,85,91,67,129,98.5,22-02-2024 22:20,22,0,1.62644355,High
147,72,66,94,58,137,95.66666667,22-02-2024 22:25,22,0,1.579659217,High
140,56,72,105,47,146,94.33333333,22-02-2024 22:30,22,0,1.557643061,High
124,53,58,84,58,133,85,22-02-2024 22:35,22,0,1.403529967,High
130,52,53,89,46,127,82.83333333,22-02-2024 22:40,22,0,1.367753713,High
108,80,53,94,52,129,86,22-02-2024 22:45,22,0,1.420042084,High
116,54,63,66,64,132,82.5,22-02-2024 22:50,22,0,1.362249674,High
112,52,58,76,43,110,75.16666667,22-02-2024 22:55,22,0,1.241160814,Medium
111,52,48,91,60,136,83,22-02-2024 23:00,23,0,1.370505732,High
119,51,66,104,60,124,87.33333333,22-02-2024 23:05,23,0,1.44205824,High
119,49,55,73,54,133,80.5,22-02-2024 23:10,23,0,1.329225439,High
110,53,56,77,45,134,79.16666667,22-02-2024 23:15,23,0,1.307209283,High
100,61,43,114,60,120,83,22-02-2024 23:20,23,0,1.370505732,High
147,74,44,84,50,125,87.33333333,22-02-2024 23:25,23,0,1.44205824,High
121,58,42,82,43,96,73.66666667,22-02-2024 23:30,23,0,1.216392638,Medium
91,47,41,69,33,104,64.16666667,22-02-2024 23:35,23,0,1.059527524,Medium
95,40,46,59,45,100,64.16666667,22-02-2024 23:40,23,0,1.059527524,Medium
94,50,42,49,54,91,63.33333333,22-02-2024 23:45,23,0,1.045767426,Medium
77,37,27,63,33,76,52.16666667,22-02-2024 23:50,23,0,0.861382117,Low
85,49,26,56,28,0,40.66666667,22-02-2024 23:55,23,0,0.671492768,Low
47,35,0,59,36,0,29.5,23-02-2024 00:00,0,0,0.487107459,Low
54,38,0,43,30,0,27.5,23-02-2024 00:05,0,0,0.454083225,Low
53,28,0,39,27,0,24.5,23-02-2024 00:10,0,0,0.404546873,Low
30,24,0,36,22,0,18.66666667,23-02-2024 00:15,0,0,0.308226189,Low
30,20,0,28,12,0,15,23-02-2024 00:20,0,0,0.247681759,Low
49,29,0,36,36,0,25,23-02-2024 00:25,0,0,0.412802931,Low
43,27,0,33,19,0,20.33333333,23-02-2024 00:30,0,0,0.335746384,Low
46,25,0,29,19,0,19.83333333,23-02-2024 00:35,0,0,0.327490326,Low
29,21,0,41,21,0,18.66666667,23-02-2024 00:40,0,0,0.308226189,Low
23,20,0,24,23,0,15,23-02-2024 00:45,0,0,0.247681759,Low
35,20,0,21,13,0,14.83333333,23-02-2024 00:50,0,0,0.244929739,Low
21,20,0,28,18,0,14.5,23-02-2024 00:55,0,0,0.2394257,Low
28,23,0,27,11,0,14.83333333,23-02-2024 01:00,1,0,0.244929739,Low
27,15,0,22,16,0,13.33333333,23-02-2024 01:05,1,0,0.220161563,Low
40,13,0,24,16,0,15.5,23-02-2024 01:10,1,0,0.255937817,Low
27,25,0,13,20,0,14.16666667,23-02-2024 01:15,1,0,0.233921661,Low
13,16,0,26,14,0,11.5,23-02-2024 01:20,1,0,0.189889348,Low
22,17,0,16,13,0,11.33333333,23-02-2024 01:25,1,0,0.187137329,Low
22,17,0,16,15,0,11.66666667,23-02-2024 01:30,1,0,0.192641368,Low
18,8,0,10,14,0,8.333333333,23-02-2024 01:35,1,0,0.137600977,Low
29,17,0,18,9,0,12.16666667,23-02-2024 01:40,1,0,0.200897427,Low
11,12,0,16,17,0,9.333333333,23-02-2024 01:45,1,0,0.154113094,Low
24,13,0,20,21,0,13,23-02-2024 01:50,1,0,0.214657524,Low
15,7,0,14,11,0,7.833333333,23-02-2024 01:55,1,0,0.129344919,Low
4,4,0,7,2,0,2.833333333,23-02-2024 02:00,2,0,0.046784332,Low
18,16,0,22,11,0,11.16666667,23-02-2024 02:05,2,0,0.184385309,Low
9,6,0,13,9,0,6.166666667,23-02-2024 02:10,2,0,0.101824723,Low
18,6,0,13,7,0,7.333333333,23-02-2024 02:15,2,0,0.12108886,Low
18,17,0,9,10,0,9,23-02-2024 02:20,2,0,0.148609055,Low
21,13,0,10,15,0,9.833333333,23-02-2024 02:25,2,0,0.162369153,Low
20,6,0,8,8,0,7,23-02-2024 02:30,2,0,0.115584821,Low
14,9,0,15,19,0,9.5,23-02-2024 02:35,2,0,0.156865114,Low
14,11,0,12,15,0,8.666666667,23-02-2024 02:40,2,0,0.143105016,Low
15,8,0,12,7,0,7,23-02-2024 02:45,2,0,0.115584821,Low
21,11,0,13,6,0,8.5,23-02-2024 02:50,2,0,0.140352997,Low
12,11,0,13,5,0,6.833333333,23-02-2024 02:55,2,0,0.112832801,Low
10,6,0,13,10,0,6.5,23-02-2024 03:00,3,0,0.107328762,Low
11,6,0,9,11,0,6.166666667,23-02-2024 03:05,3,0,0.101824723,Low
18,6,0,12,12,0,8,23-02-2024 03:10,3,0,0.132096938,Low
13,9,0,16,20,0,9.666666667,23-02-2024 03:15,3,0,0.159617133,Low
19,3,0,5,12,0,6.5,23-02-2024 03:20,3,0,0.107328762,Low
19,8,0,9,9,0,7.5,23-02-2024 03:25,3,0,0.123840879,Low
15,12,0,6,13,0,7.666666667,23-02-2024 03:30,3,0,0.126592899,Low
16,5,0,10,18,0,8.166666667,23-02-2024 03:35,3,0,0.134848958,Low
7,3,0,16,16,0,7,23-02-2024 03:40,3,0,0.115584821,Low
10,5,0,12,11,0,6.333333333,23-02-2024 03:45,3,0,0.104576743,Low
13,15,0,16,13,0,9.5,23-02-2024 03:50,3,0,0.156865114,Low
15,5,0,10,13,0,7.166666667,23-02-2024 03:55,3,0,0.11833684,Low
13,7,0,7,12,0,6.5,23-02-2024 04:00,4,0,0.107328762,Low
7,3,0,11,18,0,6.5,23-02-2024 04:05,4,0,0.107328762,Low
16,9,0,4,4,0,5.5,23-02-2024 04:10,4,0,0.090816645,Low
8,7,0,4,7,0,4.333333333,23-02-2024 04:15,4,0,0.071552508,Low
9,2,0,5,12,0,4.666666667,23-02-2024 04:20,4,0,0.077056547,Low
4,4,0,11,15,0,5.666666667,23-02-2024 04:25,4,0,0.093568664,Low
8,3,0,9,12,0,5.333333333,23-02-2024 04:30,4,0,0.088064625,Low
9,7,0,10,9,0,5.833333333,23-02-2024 04:35,4,0,0.096320684,Low
12,10,0,10,10,0,7,23-02-2024 04:40,4,0,0.115584821,Low
9,6,0,15,5,0,5.833333333,23-02-2024 04:45,4,0,0.096320684,Low
10,3,0,5,6,0,4,23-02-2024 04:50,4,0,0.066048469,Low
16,13,0,13,10,0,8.666666667,23-02-2024 04:55,4,0,0.143105016,Low
10,2,0,3,8,0,3.833333333,23-02-2024 05:00,5,0,0.063296449,Low
20,10,0,9,10,0,8.166666667,23-02-2024 05:05,5,0,0.134848958,Low
24,7,0,1,6,0,6.333333333,23-02-2024 05:10,5,0,0.104576743,Low
12,6,0,9,18,0,7.5,23-02-2024 05:15,5,0,0.123840879,Low
12,3,0,11,13,0,6.5,23-02-2024 05:20,5,0,0.107328762,Low
17,4,0,6,6,0,5.5,23-02-2024 05:25,5,0,0.090816645,Low
15,5,0,11,5,0,6,23-02-2024 05:30,5,0,0.099072704,Low
24,12,0,5,18,0,9.833333333,23-02-2024 05:35,5,0,0.162369153,Low
15,5,0,16,15,0,8.5,23-02-2024 05:40,5,0,0.140352997,Low
18,6,0,6,4,0,5.666666667,23-02-2024 05:45,5,0,0.093568664,Low
22,11,0,10,4,0,7.833333333,23-02-2024 05:50,5,0,0.129344919,Low
27,10,0,14,7,0,9.666666667,23-02-2024 05:55,5,0,0.159617133,Low
5,4,0,6,2,0,2.833333333,23-02-2024 06:00,6,0,0.046784332,Low
22,11,0,9,6,0,8,23-02-2024 06:05,6,0,0.132096938,Low
36,13,0,12,4,0,10.83333333,23-02-2024 06:10,6,0,0.17888127,Low
35,15,0,15,6,0,11.83333333,23-02-2024 06:15,6,0,0.195393388,Low
31,11,0,17,5,0,10.66666667,23-02-2024 06:20,6,0,0.176129251,Low
51,28,0,31,11,0,20.16666667,23-02-2024 06:25,6,0,0.332994365,Low
58,28,0,38,10,0,22.33333333,23-02-2024 06:30,6,0,0.368770619,Low
69,32,0,41,15,0,26.16666667,23-02-2024 06:35,6,0,0.432067068,Low
85,35,0,26,11,0,26.16666667,23-02-2024 06:40,6,0,0.432067068,Low
84,44,0,49,21,0,33,23-02-2024 06:45,6,0,0.544899869,Low
104,37,0,41,13,0,32.5,23-02-2024 06:50,6,0,0.536643811,Low
102,29,0,56,25,0,35.33333333,23-02-2024 06:55,6,0,0.583428143,Low
99,41,0,45,39,0,37.33333333,23-02-2024 07:00,7,0,0.616452378,Low
122,55,0,69,28,0,45.66666667,23-02-2024 07:05,7,0,0.754053355,Low
118,32,0,46,37,0,38.83333333,23-02-2024 07:10,7,0,0.641220553,Low
124,55,0,74,32,0,47.5,23-02-2024 07:15,7,0,0.78432557,Low
154,58,0,71,34,0,52.83333333,23-02-2024 07:20,7,0,0.872390195,Low
166,98,0,86,43,0,65.5,23-02-2024 07:25,7,0,1.08154368,Medium
187,91,0,103,59,0,73.33333333,23-02-2024 07:30,7,0,1.210888599,Medium
205,129,0,156,61,0,91.83333333,23-02-2024 07:35,7,0,1.516362768,High
224,145,0,141,60,0,95,23-02-2024 07:40,7,0,1.568651139,High
239,147,0,142,75,0,100.5,23-02-2024 07:45,7,0,1.659467784,High
248,193,0,166,91,0,116.3333333,23-02-2024 07:50,7,0,1.920909641,High
244,198,0,209,103,0,125.6666667,23-02-2024 07:55,7,0,2.075022735,High
257,142,0,255,128,0,130.3333333,23-02-2024 08:00,8,1,2.152079282,High
230,256,0,228,145,0,143.1666667,23-02-2024 08:05,8,1,2.363984787,High
213,237,0,230,128,0,134.6666667,23-02-2024 08:10,8,1,2.22363179,High
303,245,0,240,151,0,156.5,23-02-2024 08:15,8,1,2.584146351,High
289,188,0,271,152,0,150,23-02-2024 08:20,8,1,2.476817588,High
250,249,0,208,170,0,146.1666667,23-02-2024 08:25,8,1,2.413521139,High
250,205,0,207,175,0,139.5,23-02-2024 08:30,8,1,2.303440357,High
290,302,0,224,156,0,162,23-02-2024 08:35,8,1,2.674962995,High
238,219,0,244,124,0,137.5,23-02-2024 08:40,8,1,2.270416123,High
230,175,0,186,96,0,114.5,23-02-2024 08:45,8,1,1.890637426,High
204,146,0,155,137,0,107,23-02-2024 08:50,8,1,1.766796546,High
240,206,0,199,122,0,127.8333333,23-02-2024 08:55,8,1,2.110798989,High
214,186,0,167,27,0,99,23-02-2024 09:00,9,1,1.634699608,High
208,169,0,181,141,0,116.5,23-02-2024 09:05,9,1,1.92366166,High
175,158,0,162,80,0,95.83333333,23-02-2024 09:10,9,1,1.582411237,High
183,115,0,150,64,0,85.33333333,23-02-2024 09:15,9,1,1.409034006,High
215,162,0,179,87,0,107.1666667,23-02-2024 09:20,9,1,1.769548566,High
210,135,0,157,86,0,98,23-02-2024 09:25,9,1,1.618187491,High
222,140,0,151,77,0,98.33333333,23-02-2024 09:30,9,1,1.62369153,High
182,145,0,173,60,0,93.33333333,23-02-2024 09:35,9,1,1.541130944,High
195,160,0,178,73,0,101,23-02-2024 09:40,9,1,1.667723843,High
217,137,0,148,64,0,94.33333333,23-02-2024 09:45,9,1,1.557643061,High
221,161,0,194,75,0,108.5,23-02-2024 09:50,9,1,1.791564722,High
229,135,0,158,65,0,97.83333333,23-02-2024 09:55,9,1,1.615435472,High
198,129,0,163,62,0,92,23-02-2024 10:00,10,1,1.519114788,High
209,123,0,159,64,0,92.5,23-02-2024 10:05,10,1,1.527370846,High
202,129,0,140,55,0,87.66666667,23-02-2024 10:10,10,1,1.447562279,High
209,135,0,151,62,0,92.83333333,23-02-2024 10:15,10,1,1.532874885,High
153,74,0,86,49,0,60.33333333,23-02-2024 10:20,10,1,0.996231074,Low
242,158,0,178,58,0,106,23-02-2024 10:25,10,1,1.750284429,High
241,177,0,190,63,0,111.8333333,23-02-2024 10:30,10,1,1.846605113,High
272,168,0,180,67,0,114.5,23-02-2024 10:35,10,1,1.890637426,High
247,176,0,171,68,0,110.3333333,23-02-2024 10:40,10,1,1.821836937,High
229,155,0,177,62,0,103.8333333,23-02-2024 10:45,10,1,1.714508175,High
220,133,0,158,56,0,94.5,23-02-2024 10:50,10,1,1.560395081,High
178,122,0,145,65,0,85,23-02-2024 10:55,10,1,1.403529967,High
176,123,0,152,55,0,84.33333333,23-02-2024 11:00,11,0,1.392521889,High
155,139,0,143,61,0,83,23-02-2024 11:05,11,0,1.370505732,High
184,136,0,128,62,0,85,23-02-2024 11:10,11,0,1.403529967,High
167,120,0,139,43,0,78.16666667,23-02-2024 11:15,11,0,1.290697165,Medium
128,114,0,135,50,0,71.16666667,23-02-2024 11:20,11,0,1.175112345,Medium
155,114,0,143,43,0,75.83333333,23-02-2024 11:25,11,0,1.252168892,Medium
171,133,0,147,60,0,85.16666667,23-02-2024 11:30,11,0,1.406281986,High
170,141,0,129,57,0,82.83333333,23-02-2024 11:35,11,0,1.367753713,High
169,139,0,169,80,0,92.83333333,23-02-2024 11:40,11,0,1.532874885,High
173,131,0,166,71,0,90.16666667,23-02-2024 11:45,11,0,1.488842573,High
195,168,0,176,54,0,98.83333333,23-02-2024 11:50,11,0,1.631947589,High
200,166,0,169,77,0,102,23-02-2024 11:55,11,0,1.68423596,High
189,166,0,184,78,0,102.8333333,23-02-2024 12:00,12,0,1.697996058,High
172,121,0,172,88,0,92.16666667,23-02-2024 12:05,12,0,1.521866807,High
162,127,0,146,65,0,83.33333333,23-02-2024 12:10,12,0,1.376009771,High
168,121,0,132,75,0,82.66666667,23-02-2024 12:15,12,0,1.365001693,High
143,114,0,137,73,0,77.83333333,23-02-2024 12:20,12,0,1.285193126,Medium
120,82,0,101,70,0,62.16666667,23-02-2024 12:25,12,0,1.026503289,Medium
133,104,0,116,56,0,68.16666667,23-02-2024 12:30,12,0,1.125575993,Medium
145,93,0,98,46,0,63.66666667,23-02-2024 12:35,12,0,1.051271465,Medium
124,85,0,125,49,0,63.83333333,23-02-2024 12:40,12,0,1.054023485,Medium
141,84,0,115,41,0,63.5,23-02-2024 12:45,12,0,1.048519446,Medium
